업종,소재지(도로명),축종-품종,사육두수,위도,경도,담당부서,전화번호,기준일
가축사육업,강원도 횡성군 공근면 창봉리 677-1,소-한우,6,37.57395,127.930552,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 둔내면 마암리 592(검두재길 304-13),소-한우,118,37.52925,128.202361,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 추동리 314(추동로 ),소-한우,21,37.484694,128.034625,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 갈풍리 128(갈풍서길 48),소-한우,4,37.478919,127.94848,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 안흥면 소사리 174,소-한우,24,37.466669,128.175055,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 생운리 188-2(덕고로 523-16),소-한우,3,37.478105,128.013125,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 둔내면 궁종리 152-1,소-한우,21,37.512141,128.141911,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 매일리 621-16,소-한우,36,37.558152,128.112477,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 마옥리 227(성동로 448),소-한우,31,37.52505,128.021125,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 오원리 770(전재로92번길 2),소-한우,8,37.44368,128.081933,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 두곡리 590-23,소-한우,19,37.474627,128.048561,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 생운리 5-2(생운안길 17-15),소-한우,4,37.483166,128.016255,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 청용리 159-2(청용4길 17),소-한우,4,37.466502,127.985866,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 용둔리 514-5,소-한우,25,37.500272,128.060733,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 문암리 309-21(수남로59번길 5),소-한우,25,37.469372,128.045719,축산과,033-340-2397,2021-10-12
"가축사육업,동물병원",강원도 횡성군 청일면 춘당리 320-1(춘당로 142),소-한우,9,37.610983,128.15278,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 생운리 189-15(덕고로 523-18),소-한우,128,37.478369,128.012513,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 서원면 창촌리 410(창촌남길 99-1),소-한우,74,37.48078,127.860402,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 하궁리 451(하궁로 142-26),소-한우,98,37.498475,128.115058,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 정암리 124(덕고로 175),소-한우,35,37.455205,128.03368,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 공근리 782-2(항재로공근2길 20),소-한우,12,37.569169,127.969188,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 모평리 143-1(모평길 147),소-한우,6,37.455569,127.965044,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 창봉리 815-5(창봉1길 35-8),소-한우,68,37.570302,127.946205,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 상동리 537(금계로상동6길 43),소-한우,7,37.604388,127.997177,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 서원면 금대리 507-6(취석로 230),소-한우,83,37.489175,127.905294,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 모평리 143-1(모평길 147),소-한우,15,37.455569,127.965044,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 가담리 68-2(가담1길 36),소-한우,16,37.478827,127.974594,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 학곡리 924(한우로26번길 143),소-한우,21,37.49173,127.951725,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 안흥면 소사리 1103-7,소-한우,40,37.464519,128.152741,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 문암리 178-1,소-한우,60,37.463263,128.043177,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 마산리 252(한우로마산3길 23),소-한우,4,37.487327,127.998263,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 강림면 강림리 2521-16(태종로 115-31),소-한우,57,37.354944,128.124819,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 덕촌리 313(공근남로300번길 14),소-한우,192,37.526,127.993691,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 초원리 307-1,소-한우,49,37.528372,127.922966,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 학담리 566(학담서로 120),소-한우,86,37.5309,127.949702,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 대관대리 496-8(외갑천로 101),소-한우,32,37.552936,128.028336,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 서원면 유현리 21(경강로 866),소-한우,61,37.527391,127.890508,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 두곡리 334-2(한우로두곡4길 20-16),소-한우,27,37.479491,128.040455,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 둔내면 삽교리 148-1(경강로구두미1길 41),소-한우,33,37.575555,128.254477,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 강림면 강림리 1302,소-한우,51,37.373341,128.131477,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 청일면 유동리 800-1(청정로유동6길 11-10),소-한우,168,37.587611,128.155444,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 상대리 392-11,소-한우,31,37.450683,128.087655,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 청일면 춘당리 715-3(청정로 1459-13),소-한우,26,37.629283,128.145438,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 서원면 금대리 196-8,소-한우,89,37.501513,127.907477,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 둔내면 두원리 690,소-한우,180,37.505072,128.242858,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 안흥면 안흥리 457(주천강로안흥2길 ),소-한우,19,37.397252,128.150655,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 청일면 춘당리 1011-2,소-한우,40,37.60605,128.142669,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 창봉리 544(창봉1길 9),소-한우,17,37.572041,127.94308,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 둔내면 영랑리 636-8,소-한우,1,37.465019,128.189302,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 남산리 113-1(남산로 169-2),소-한우,7,37.47638,127.997008,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 서원면 유현리 454-4( 642-11),소-한우,8,37.524627,127.865833,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 하궁리 169-2(하궁로 381),소-한우,38,37.485108,128.133655,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 강림면 부곡리 1283-2,소-젖소,79,37.330913,128.083202,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 오원리 28-1(오원소사길 ),소-한우,19,37.4489,128.132805,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 둔내면 자포곡리 150-1,소-한우,20,37.51303,128.242733,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 청용리 245-2(청용5길 20-12),소-한우,42,37.467186,127.990016,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 안흥면 지구리 753-1(강변로지구1길 132),소-젖소,3,37.433413,128.158791,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 송전리 산 17(옥동안길 51),소-한우,17,37.526363,128.027041,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 조곡리 420-1(한우로조곡3길 59),소-한우,20,37.497622,128.018369,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 서원면 유현리 481-1(경강로 626-35),소-한우,29,37.52363,127.864519,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 수백리 421-3(공근북로3번길 57),소-한우,12,37.538755,128.006772,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 생운리 185(덕고로 519),소-한우,14,37.478797,128.01433,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 청곡리 278(금계로 190),소-한우,34,37.549386,127.972069,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 상하가리 661-5,소-한우,77,37.481297,128.068355,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 어둔리 420-2(금계서로 537),소-한우,27,37.608108,127.961305,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 강림면 강림리 1240-23(강림서길 215),소-한우,62,37.37798,128.115819,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 도곡리 132-6(도곡로42번길 16-1),소-한우,113,37.557327,127.953302,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 청용리 203-1(청용5길 5-10),소-한우,64,37.468291,127.988552,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 학담리 549-1(학담서로 127),소-한우,55,37.528472,127.94853,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 가곡리 265(금계로 471),소-한우,42,37.569452,127.984655,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 상동리 648-4(금계로상동9길 54-10),소-한우,28,37.617305,127.991513,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 마산리 245(마산로23번길 43),소-한우,12,37.489461,127.998472,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 곡교리 261(횡성로 140-58),소-한우,84,37.466847,127.979091,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 강림면 월현리 796-1(주천강로월현2길 16),소-한우,1,37.345133,128.164808,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 하대리 944(갑천로 417-13),소-한우,1,37.545166,128.144694,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 추동리 3-36(한우로추동1길 19-20),소-한우,5,37.494136,128.03908,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 창봉리 10-2(영서로 622),소-한우,11,37.568427,127.953794,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 매일리 331(갑천로10번길 73-12),소-한우,31,37.555791,128.112922,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 둔내면 석문리 425(석문길 8-10),소-한우,2,37.533252,128.2276,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 공근리 57-14(항재로 111),소-한우,61,37.5661,127.972547,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 창봉리 584(창봉길 52),소-한우,15,37.571955,127.940927,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 서원면 유현리 436-2( 660),소-한우,24,37.524408,127.869538,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 하궁리 429(하궁로 236),소-한우,28,37.495055,128.123816,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 상대리 297-3(대미원로155번길 16-49),소-한우,48,37.454025,128.09123,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 안흥면 소사리 867-1(오원소사길 734-1),소-한우,21,37.448977,128.146636,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 반곡리 347(광학로 294-50),소-한우,178,37.466013,127.95003,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 안흥면 안흥리 668-4(주천강로안흥2길 가동),소-한우,51,37.401627,128.146313,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 갈풍리 217(갈풍서길 128-22),소-한우,246,37.477897,127.941,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 청일면 갑천리 1234(봉덕로438번길 55),소-한우,19,37.557783,128.192663,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 용둔리 503-1(내용둔길 ),소-한우,110,37.502891,128.060483,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 청용리 150-1(청용4길 ),소-한우,38,37.46588,127.986861,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 덕촌리 241-7,소-한우,67,37.535552,127.997158,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 갑천면 매일리 632(청정로매일7길 41),소-한우,66,37.56233,128.107608,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 남산리 9(남산동로 51),소-한우,33,37.479672,128.003591,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 안흥면 안흥리 407-4,소-한우,82,37.391669,128.158155,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 우항리 99-1,소-한우,20,37.449466,128.082244,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 정금리 933-2,소-한우,4,37.508888,128.102227,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 정금리 896-4,소-한우,22,37.504961,128.101497,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 안흥면 지구리 652(덧재로59번길 26),소-한우,3,37.431569,128.165572,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 부창리 297-2(금계로부창5길 16-27),소-한우,5,37.590161,127.995533,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 둔내면 석문리 149(용현로 217-13),소-한우,42,37.53385,128.236469,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 청용리 278-1(청용5길 80),소-한우,3,37.473297,127.990008,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 서원면 옥계리 482,소-한우,5,37.444388,127.849308,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 상동리 427-2(금계로상동2길 54),소-한우,4,37.603888,128.004855,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 하대리 409-1(하대2길 20),소-한우,42,37.457719,128.076227,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 안흥면 안흥리 809(전재로 682-60),소-한우,327,37.416166,128.116275,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 우천면 하대리 343-2(하대길 158-20),소-한우,432,37.458708,128.084883,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 둔내면 석문리 661(경강로석문1길 59-20),소-한우,59,37.523113,128.209641,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 서원면 유현리 20-6(경강로유현13길 ),소-한우,20,37.530116,127.889944,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 공근면 청곡리 144-1(금계로청곡2길 16),소-한우,18,37.556325,127.980102,축산과,033-340-2397,2021-10-12
가축사육업,강원도 횡성군 횡성읍 입석리 202-10(입석로72번길 42),소-한우,15,37.480355,127.989097,축산과,033-340-2397,2021-10-12
