순번,사업장명칭,주사육업종,사육두수,사업장소재지(지번)
1700,일훈농장,한우,3,전북특별자치도 임실군 임실읍 정월리 171번지  
1701,순자농장,한우,9,전북특별자치도 임실군 삼계면 삼은리 300번지  
1702,석봉농장,한우,4,전북특별자치도 임실군 신덕면 수천리 405번지 2호  
1703,승원농장,한우,2,전북특별자치도 임실군 운암면 사양리 160번지  
1704,동현농장,한우,2,전북특별자치도 임실군 신덕면 월성리 447번지 3호  
1705,정양목장(3),한우,0,"전북특별자치도 임실군 임실읍 대곡리 산 34번지 1호 , 62, 62-1, 61-5 "
1706,필남농장,염소,3,전북특별자치도 임실군 삼계면 세심리 614번지 1호  
1707,우리들세상,한우,0,전북특별자치도 임실군 오수면 금암리 76번지  
1708,준기농장,한우,3,전북특별자치도 임실군 신덕면 금정리 220번지  
1709,만우농장,한우,1,전북특별자치도 임실군 신덕면 오궁리 575번지 1호  
1710,준남농장,한우,4,전북특별자치도 임실군 신덕면 삼길리 364번지 1호  
1711,안산농장,염소,10,전북특별자치도 임실군 임실읍 현곡리 773번지 1호  
1712,임실반디울농장,산양,80,전북특별자치도 임실군 관촌면 신전리 203번지 12호  
1713,용희농장,한우,14,전북특별자치도 임실군 삼계면 덕계리 214번지 6호  
1714,농업회사법인 다알팜,종계/산란계,10000,"전북특별자치도 임실군 오수면 봉천리 731번지 6호 , 731-7 "
1715,금평농장,한우,0,전북특별자치도 임실군 지사면 금평리 644번지 /645 
1716,자미농장,염소,50,전북특별자치도 임실군 관촌면 운수리 343번지  
1717,태진농장,염소,120,전북특별자치도 임실군 삼계면 어은리 43번지  
1718,뿌리흑염소,염소,5,전북특별자치도 임실군 신평면 가덕리 824번지  
1719,화진농장,한우,2,전북특별자치도 임실군 오수면 대정리 656번지 6호  
